SMILES,T,P,Leak Size,Material Quantity,Number of carbon atoms,Number of hydrogen atoms,Number of oxygen  atoms,Number of nitrogen  atoms,Number of sulfur  atoms,Number of Halogen atoms,Molecular Weight,DM,¦ÅHOMO,¦ÅLUMO,¦Ì,¦Ç,¦Ø,lg(Explosion Diameter)
C=CC=O,50,1000,50,20,3,4,1,0,0,0,56.06,3.1604,-0.2571,-0.065,-0.1611,0.1921,0.0675,2.811218309
C=CC=O,50,1000,50,100,3,4,1,0,0,0,56.06,3.1604,-0.2571,-0.065,-0.1611,0.1921,0.0675,2.834998954
C=CC=O,100,1000,50,10,3,4,1,0,0,0,56.06,3.1604,-0.2571,-0.065,-0.1611,0.1921,0.0675,2.721477556
C=CC=O,100,1000,50,20,3,4,1,0,0,0,56.06,3.1604,-0.2571,-0.065,-0.1611,0.1921,0.0675,2.722469386
C=CC=O,100,1000,50,100,3,4,1,0,0,0,56.06,3.1604,-0.2571,-0.065,-0.1611,0.1921,0.0675,2.722161535
CC(=O)C,0,100,10,10,3,0,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.929232395
CC(=O)C,0,100,10,20,3,0,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.929232395
CC(=O)C,0,100,10,100,3,0,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.929232395
CC(=O)C,20,100,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.991468415
CC(=O)C,20,100,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.991468415
CC(=O)C,20,100,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.991468415
CC(=O)C,50,100,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.035617825
CC(=O)C,50,100,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.035617825
CC(=O)C,50,100,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.035617825
CC(=O)C,100,100,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.77276751
CC(=O)C,100,100,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.77276751
CC(=O)C,100,100,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.77276751
CC(=O)C,0,500,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.065486348
CC(=O)C,0,500,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.064446757
CC(=O)C,0,500,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.064446757
CC(=O)C,20,500,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.05723616
CC(=O)C,20,500,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.057213319
CC(=O)C,20,500,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.057213319
CC(=O)C,50,500,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.042803821
CC(=O)C,50,500,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.042858912
CC(=O)C,50,500,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.042858912
CC(=O)C,100,500,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.92013742
CC(=O)C,100,500,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.920565747
CC(=O)C,100,500,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.920565747
CC(=O)C,0,1000,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.065247238
CC(=O)C,0,1000,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.065224815
CC(=O)C,0,1000,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.0649893
CC(=O)C,20,1000,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.05546243
CC(=O)C,20,1000,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.056512285
CC(=O)C,20,1000,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.055626756
CC(=O)C,50,1000,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.043024143
CC(=O)C,50,1000,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.043912167
CC(=O)C,50,1000,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.043157856
CC(=O)C,100,1000,10,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.965121234
CC(=O)C,100,1000,10,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.964372315
CC(=O)C,100,1000,10,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,1.964580164
CC(=O)C,0,100,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.255424482
CC(=O)C,0,100,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.327934887
CC(=O)C,0,100,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.450593943
CC(=O)C,20,100,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.318814349
CC(=O)C,20,100,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.384915858
CC(=O)C,20,100,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.489445175
CC(=O)C,50,100,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.419074707
CC(=O)C,50,100,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.454882954
CC(=O)C,50,100,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.496766411
CC(=O)C,100,100,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.19491931
CC(=O)C,100,100,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.209021461
CC(=O)C,100,100,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.20877716
CC(=O)C,0,500,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.519632452
CC(=O)C,0,500,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.522594189
CC(=O)C,0,500,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.526794014
CC(=O)C,20,500,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.540618491
CC(=O)C,20,500,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.540833564
CC(=O)C,20,500,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.540380786
CC(=O)C,50,500,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.523106256
CC(=O)C,50,500,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.524048028
CC(=O)C,50,500,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.523834877
CC(=O)C,100,500,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.368351978
CC(=O)C,100,500,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.373684213
CC(=O)C,100,500,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.373647472
CC(=O)C,0,1000,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.533636082
CC(=O)C,0,1000,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.533014114
CC(=O)C,0,1000,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.534178463
CC(=O)C,20,1000,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.524602509
CC(=O)C,20,1000,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.524235098
CC(=O)C,20,1000,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.523999948
CC(=O)C,50,1000,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.36677212
CC(=O)C,50,1000,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.511170533
CC(=O)C,50,1000,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.510351948
CC(=O)C,100,1000,25,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.433433786
CC(=O)C,100,1000,25,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.433190388
CC(=O)C,100,1000,25,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.433270468
CC(=O)C,0,100,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.348559912
CC(=O)C,0,100,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.439346907
CC(=O)C,0,100,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.674345742
CC(=O)C,20,100,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.448141834
CC(=O)C,20,100,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.516871046
CC(=O)C,20,100,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.732659081
CC(=O)C,50,100,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.587919646
CC(=O)C,50,100,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.612566655
CC(=O)C,50,100,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.768282826
CC(=O)C,100,100,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.472105251
CC(=O)C,100,100,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.472921655
CC(=O)C,100,100,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.508343842
CC(=O)C,0,500,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.663832795
CC(=O)C,0,500,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.665664465
CC(=O)C,0,500,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.697684329
CC(=O)C,20,500,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.701544672
CC(=O)C,20,500,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.699770973
CC(=O)C,20,500,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.739821458
CC(=O)C,50,500,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.747358975
CC(=O)C,50,500,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.750137196
CC(=O)C,50,500,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.77008875
CC(=O)C,100,500,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.635993141
CC(=O)C,100,500,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.629607331
CC(=O)C,100,500,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.642699905
CC(=O)C,0,1000,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.854336411
CC(=O)C,0,1000,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.853914697
CC(=O)C,0,1000,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.854888759
CC(=O)C,20,1000,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.845639949
CC(=O)C,20,1000,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.845239473
CC(=O)C,20,1000,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.846542456
CC(=O)C,50,1000,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.831344978
CC(=O)C,50,1000,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.830936222
CC(=O)C,50,1000,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.831794294
CC(=O)C,100,1000,50,10,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.711287451
CC(=O)C,100,1000,50,20,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.712443447
CC(=O)C,100,1000,50,100,3,6,1,0,0,0,58.08,2.8158,-0.2442,-0.0112,-0.1277,0.233,0.035,2.713173737
C1=CC=CC=C1,20,100,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.044190774
C1=CC=CC=C1,20,100,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.044190774
C1=CC=CC=C1,20,100,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.044190774
C1=CC=CC=C1,50,100,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.169609785
C1=CC=CC=C1,50,100,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.169609785
C1=CC=CC=C1,50,100,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.169609785
C1=CC=CC=C1,100,100,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.001885084
C1=CC=CC=C1,100,100,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.001885084
C1=CC=CC=C1,100,100,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.001885084
C1=CC=CC=C1,20,500,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.326686023
C1=CC=CC=C1,20,500,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.326569334
C1=CC=CC=C1,20,500,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.326569334
C1=CC=CC=C1,50,500,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.312982974
C1=CC=CC=C1,50,500,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.313626816
C1=CC=CC=C1,50,500,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.313626816
C1=CC=CC=C1,100,500,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.120481798
C1=CC=CC=C1,100,500,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.133880462
C1=CC=CC=C1,100,500,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.133880462
C1=CC=CC=C1,20,1000,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.30793439
C1=CC=CC=C1,20,1000,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.307898056
C1=CC=CC=C1,20,1000,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.307630798
C1=CC=CC=C1,50,1000,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.295263537
C1=CC=CC=C1,50,1000,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.295395547
C1=CC=CC=C1,50,1000,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.295712207
C1=CC=CC=C1,100,1000,10,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.214011536
C1=CC=CC=C1,100,1000,10,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.21229683
C1=CC=CC=C1,100,1000,10,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.215145631
C1=CC=CC=C1,20,100,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.28879008
C1=CC=CC=C1,20,100,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.421251742
C1=CC=CC=C1,20,100,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.621789886
C1=CC=CC=C1,50,100,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.46427339
C1=CC=CC=C1,50,100,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.528308519
C1=CC=CC=C1,50,100,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.685463164
C1=CC=CC=C1,100,100,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.34801069
C1=CC=CC=C1,100,100,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.384120342
C1=CC=CC=C1,100,100,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.490361666
C1=CC=CC=C1,20,500,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.695759151
C1=CC=CC=C1,20,500,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.703624066
C1=CC=CC=C1,20,500,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.75442326
C1=CC=CC=C1,50,500,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.737906335
C1=CC=CC=C1,50,500,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.699410156
C1=CC=CC=C1,50,500,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.755443395
C1=CC=CC=C1,100,500,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.479004897
C1=CC=CC=C1,100,500,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.501366037
C1=CC=CC=C1,100,500,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.581759705
C1=CC=CC=C1,20,1000,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.763814194
C1=CC=CC=C1,20,1000,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.764766999
C1=CC=CC=C1,20,1000,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.764856567
C1=CC=CC=C1,50,1000,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.751798561
C1=CC=CC=C1,50,1000,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.75140306
C1=CC=CC=C1,50,1000,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.752547791
C1=CC=CC=C1,100,1000,25,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.571506191
C1=CC=CC=C1,100,1000,25,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.580093207
C1=CC=CC=C1,100,1000,25,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.621805449
C1=CC=CC=C1,20,100,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.445255382
C1=CC=CC=C1,20,100,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.510535627
C1=CC=CC=C1,20,100,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.844762263
C1=CC=CC=C1,50,100,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.621725556
C1=CC=CC=C1,50,100,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.69000548
C1=CC=CC=C1,50,100,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.921634981
C1=CC=CC=C1,100,100,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.615932175
C1=CC=CC=C1,100,100,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.642442756
C1=CC=CC=C1,100,100,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.79604606
C1=CC=CC=C1,20,500,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.798020496
C1=CC=CC=C1,20,500,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.801719882
C1=CC=CC=C1,20,500,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.846304941
C1=CC=CC=C1,50,500,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.856191579
C1=CC=CC=C1,50,500,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.858756695
C1=CC=CC=C1,50,500,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.883196236
C1=CC=CC=C1,100,500,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.715251029
C1=CC=CC=C1,100,500,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.72800377
C1=CC=CC=C1,100,500,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.784992948
C1=CC=CC=C1,20,1000,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.885845573
C1=CC=CC=C1,20,1000,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.886429243
C1=CC=CC=C1,20,1000,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.907707956
C1=CC=CC=C1,50,1000,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,3.049946406
C1=CC=CC=C1,50,1000,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,3.050341082
C1=CC=CC=C1,50,1000,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,3.050619461
C1=CC=CC=C1,100,1000,50,10,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.800772049
C1=CC=CC=C1,100,1000,50,20,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.811936098
C1=CC=CC=C1,100,1000,50,100,6,6,0,0,0,0,78.11,0,-0.2463,0.0036,-0.1213,0.2499,0.0295,2.82915126
C1CO1,0,100,10,10,2,4,1,0,0,0,44.05,1.9491,-0.2671,0.1055,-0.0808,0.3726,0.0088,2.098740609
C1CO1,0,100,10,20,2,4,1,0,0,0,44.05,1.9491,-0.2671,0.1055,-0.0808,0.3726,0.0088,2.098740609
C1CO1,0,100,10,100,2,4,1,0,0,0,44.05,1.9491,-0.2671,0.1055,-0.0808,0.3726,0.0088,2.098740609
